# BBN prediction of the primordial abundances (Helium-4 and Deuterium) as a function of
# 1)the baryon density $\Omega_b h^2$ 
# 2)the number of extra relativistic degrees of freedom $\Delta N$
# 
# If $\Delta N=0$, $N_{eff} = 3.0440$ because of QED effects and incomplete neurino decoupling (see, e.g., arXiv:2001.04466).
#
# Computation performed with PRyMordial, see arXiv:2307.07061. 
# Latest version of the code at the GitHub repo: https://github.com/vallima/PRyMordial
# Details on the ab-initio computation of neutron freeze out implemented in PRyMordial can be found in arXiv:1801.08023.
# Thermonuclear rates adopted comprise the most recent measurement from LUNA and mainly rely on the NACRE II compilation.
#
# Neutron Decay rate $\tau_n$ follows what recommended in the Particle Data Group 2023.
# CMB temperature is 2.7255 K (without taking into account a possible uncertainty).
#
# He4 is given either as $Y^BBN_P = 4 Y_{He4}$ where $Y_{He4}$ is the ratio of He-4 number density to baryons number density.
# He4 is also provided as $Y_P = Y_{He4} * m_ {He4} /[Y_{He4} m_{He4} + (1 - 4*Y_{He4}) m_H1]$ 
# where $m_{He4}=4.0026032541$ and $m_{H1}=1.00782503223$ are atomic masses. 
#
# Deuterium is given as the ratio of its number density to the H1 number density and noted $D/H$.
# 
# eta10 is $10^10 eta_0$ where $eta_0$ is the density ratio between baryons and photons at the end of BBN, and does not include
# any extra production of He4 by stars after BBN. 
#
# Errors are computed with a Monte Carlo approach where both nuclear rates and neutron life time uncertainties are accounted for.
# For more details, see the Jupiter notebook: https://github.com/vallima/PRyMordial/blob/main/PRyMdemoSM.ipynb
# 
#         ombh2                   eta10                     DeltaN                    Yp                      Yp^BBN                  sig(Yp^BBN)              D/H                      sig(D/H)  
2.280000000000000082e-02 6.241463646522764641e+00 4.500000000000000000e+00 2.922766651142120753e-01 2.937565930546031101e-01 1.372844905212479373e-04 3.899054655185010815e-05 1.562038992000781414e-06
2.299999999999999961e-02 6.296213327632613321e+00 4.500000000000000000e+00 2.923467380285696970e-01 2.938268734754612699e-01 1.356000729591929298e-04 3.864815603390583444e-05 1.562914576966405128e-06
2.319999999999999840e-02 6.350963008742461113e+00 4.500000000000000000e+00 2.924526775969160663e-01 2.939331266383323760e-01 1.275683073291578322e-04 3.789241812346870540e-05 1.439915953325340196e-06
2.340000000000000066e-02 6.405712689852311570e+00 4.500000000000000000e+00 2.925321769801474958e-01 2.940128612045301293e-01 1.422035119988784954e-04 3.751853284725738816e-05 1.567963112269825607e-06
2.359999999999999945e-02 6.460462370962159362e+00 4.500000000000000000e+00 2.926069314596225213e-01 2.940878367762289614e-01 1.410335435045633390e-04 3.703154445561937448e-05 1.435422799833951861e-06
2.380000000000000171e-02 6.515212052072008930e+00 4.500000000000000000e+00 2.926880278561100335e-01 2.941691729272084554e-01 1.416236776210195807e-04 3.646838549493958972e-05 1.457865882943098509e-06
2.400000000000000050e-02 6.569961733181856722e+00 4.500000000000000000e+00 2.927656040379312263e-01 2.942469783743943412e-01 1.389899516915740513e-04 3.599322790942223650e-05 1.364509769673384618e-06
2.500000000000000139e-02 6.843710138731101900e+00 4.500000000000000000e+00 2.931474656924957234e-01 2.946299672719028262e-01 1.439290917087849859e-04 3.376204080091149072e-05 1.326774736079272956e-06
2.599999999999999881e-02 7.117458544280344412e+00 4.500000000000000000e+00 2.934981895279186181e-01 2.949817246160471029e-01 1.348264405026645366e-04 3.166691273880754706e-05 1.278221938865595101e-06
2.699999999999999969e-02 7.391206949829589590e+00 4.500000000000000000e+00 2.938521050191343909e-01 2.953366812194997970e-01 1.316116922983442050e-04 2.978229609941434290e-05 1.139989791376966311e-06
2.800000000000000058e-02 7.664955355378833879e+00 4.500000000000000000e+00 2.941705314159124840e-01 2.956560427886835152e-01 1.315832867852136361e-04 2.818236247769101953e-05 1.108657005837557683e-06
2.900000000000000147e-02 7.938703760928077280e+00 4.500000000000000000e+00 2.944867214397092758e-01 2.959731599660136436e-01 1.373642989208981877e-04 2.657918076593944253e-05 1.082676530624021471e-06
2.999999999999999889e-02 8.212452166477321569e+00 4.500000000000000000e+00 2.948042579693799792e-01 2.962916261709461763e-01 1.341671778968874928e-04 2.503609675095714570e-05 9.496717561918008935e-07
3.099999999999999978e-02 8.486200572026564970e+00 4.500000000000000000e+00 2.950764047805906065e-01 2.965645686327892938e-01 1.215414641342079895e-04 2.387231554110513421e-05 9.022582807921056019e-07
3.200000000000000067e-02 8.759948977575810147e+00 4.500000000000000000e+00 2.953777905670366133e-01 2.968668342704374741e-01 1.309491693529830491e-04 2.256616859427272538e-05 8.417209647851884765e-07
3.300000000000000155e-02 9.033697383125053548e+00 4.500000000000000000e+00 2.956576682956081337e-01 2.971475278786446239e-01 1.463269739744201665e-04 2.130126977106552077e-05 9.257133162069865897e-07
3.400000000000000244e-02 9.307445788674298726e+00 4.500000000000000000e+00 2.959063202530276548e-01 2.973969037948052119e-01 1.352777596098274848e-04 2.034605953724081737e-05 8.295451814935470956e-07
3.500000000000000333e-02 9.581194194223542127e+00 4.500000000000000000e+00 2.961744595029093263e-01 2.976658227164517556e-01 1.386972711607592284e-04 1.932475196321504002e-05 7.745199005621059242e-07
3.599999999999999728e-02 9.854942599772783751e+00 4.500000000000000000e+00 2.964139869775652136e-01 2.979060457971667297e-01 1.408878651202317945e-04 1.843908595011202207e-05 7.518885684004227407e-07
3.699999999999999817e-02 1.012869100532203070e+01 4.500000000000000000e+00 2.966549285285229320e-01 2.981476862347652301e-01 1.407743653008585501e-04 1.761583218116848472e-05 7.329581371235316938e-07
3.799999999999999906e-02 1.040243941087127411e+01 4.500000000000000000e+00 2.968820163396336254e-01 2.983754319903770824e-01 1.380123134565211485e-04 1.678101922595107623e-05 6.658231911086688186e-07
3.899999999999999994e-02 1.067618781642051751e+01 4.500000000000000000e+00 2.971141542861460150e-01 2.986082417471239148e-01 1.357537691025316202e-04 1.601642423523680120e-05 6.579947439252363007e-07
4.000000000000000083e-02 1.094993622196976091e+01 4.500000000000000000e+00 2.973073273747254275e-01 2.988019732917063243e-01 1.338124710510095851e-04 1.542663501413068616e-05 6.341092827949800143e-07
5.000000000000000104e-03 1.368742027746220113e+00 5.000000000000000000e+00 2.753363522350615877e-01 2.767640476309297659e-01 1.682758804488470596e-04 5.076679883627786133e-04 1.715482207887458386e-05
6.000000000000000125e-03 1.642490433295464181e+00 5.000000000000000000e+00 2.791983556647692488e-01 2.806383213986596847e-01 1.617993566001851044e-04 3.709507820384443555e-04 1.365477788310045264e-05
7.000000000000000146e-03 1.916238838844708470e+00 5.000000000000000000e+00 2.819945430028751310e-01 2.834432591762052756e-01 1.377256145763703992e-04 2.826169232758687553e-04 1.027483975338327729e-05
8.000000000000000167e-03 2.189987244393952537e+00 5.000000000000000000e+00 2.841323959020503054e-01 2.855877265362559703e-01 1.507513486590536078e-04 2.245656908590162642e-04 8.842913982340163954e-06
8.999999999999999320e-03 2.463735649943195938e+00 5.000000000000000000e+00 2.858352001297900236e-01 2.872957522825234089e-01 1.496093711609831705e-04 1.843308117125539076e-04 7.071785183386092791e-06
1.000000000000000021e-02 2.737484055492440227e+00 5.000000000000000000e+00 2.872685086641789121e-01 2.887334237179534635e-01 1.337349419203066620e-04 1.541551743159768858e-04 5.433243199628791126e-06
1.099999999999999936e-02 3.011232461041684072e+00 5.000000000000000000e+00 2.884722383806319623e-01 2.899407947033111888e-01 1.344515927600832908e-04 1.316111229918642898e-04 4.836393075468754335e-06
1.200000000000000025e-02 3.284980866590928361e+00 5.000000000000000000e+00 2.895314035387986373e-01 2.910031466015095547e-01 1.463329488115406413e-04 1.138961546910734901e-04 4.176472685730330939e-06
1.299999999999999940e-02 3.558729272140172206e+00 5.000000000000000000e+00 2.904749506396883674e-01 2.919495190621325675e-01 1.352315740896329081e-04 9.967167135882106324e-05 3.804890420799385400e-06
1.400000000000000029e-02 3.832477677689416939e+00 5.000000000000000000e+00 2.912925338434548261e-01 2.927695400673602233e-01 1.451277220714082756e-04 8.851021284196448967e-05 3.396697296570607510e-06
1.499999999999999944e-02 4.106226083238660785e+00 5.000000000000000000e+00 2.920386479679882852e-01 2.935178705539078781e-01 1.376208270853727922e-04 7.929611578854069641e-05 2.821772647863673559e-06
1.600000000000000033e-02 4.379974488787905074e+00 5.000000000000000000e+00 2.927269287567139111e-01 2.942081888150033242e-01 1.350554345082726783e-04 7.143131929852086543e-05 2.886177917787104772e-06
1.700000000000000122e-02 4.653722894337149363e+00 5.000000000000000000e+00 2.933490553563553593e-01 2.948321512136894418e-01 1.281411031296865856e-04 6.504936697057124703e-05 2.551174151813026020e-06
1.799999999999999864e-02 4.927471299886391876e+00 5.000000000000000000e+00 2.939291593413905779e-01 2.954139619849427412e-01 1.248825380423719555e-04 5.921778312180534453e-05 2.152475985259912651e-06
1.899999999999999953e-02 5.201219705435637053e+00 5.000000000000000000e+00 2.944796667685024572e-01 2.959660846378631693e-01 1.301140676834129596e-04 5.440364385354312015e-05 1.893426461522854494e-06
2.000000000000000042e-02 5.474968110984880454e+00 5.000000000000000000e+00 2.949831984450627664e-01 2.964710899078089046e-01 1.316257579769609693e-04 5.017027022267021093e-05 2.006655172870113543e-06
2.019999999999999921e-02 5.529717792094730022e+00 5.000000000000000000e+00 2.950864711877366764e-01 2.965746644020722522e-01 1.460850304090252952e-04 4.932425697386792269e-05 2.045425365351223417e-06
2.040000000000000147e-02 5.584467473204578702e+00 5.000000000000000000e+00 2.951693590967788272e-01 2.966577944325952121e-01 1.362234880585271458e-04 4.872815027224792448e-05 1.919816843781592483e-06
2.060000000000000026e-02 5.639217154314427383e+00 5.000000000000000000e+00 2.952738723277893995e-01 2.967626127899674615e-01 1.355257794005048841e-04 4.791288199649887137e-05 1.826592510490103586e-06
2.079999999999999905e-02 5.693966835424275175e+00 5.000000000000000000e+00 2.953595928645700863e-01 2.968485834680432145e-01 1.363931057162397513e-04 4.717315166623555720e-05 1.801984025715020992e-06
2.100000000000000130e-02 5.748716516534125631e+00 5.000000000000000000e+00 2.954572059023712338e-01 2.969464812227590733e-01 1.371228580065346286e-04 4.648069224817914428e-05 1.850993736177025737e-06
2.120000000000000009e-02 5.803466197643973423e+00 5.000000000000000000e+00 2.955630253254926121e-01 2.970526091398001944e-01 1.403530136243850025e-04 4.559597314741005317e-05 1.778102788956354324e-06
2.139999999999999888e-02 5.858215878753822103e+00 5.000000000000000000e+00 2.956295424003652084e-01 2.971193200639268839e-01 1.346610129726597883e-04 4.506350404839827410e-05 1.833279447546460945e-06
2.160000000000000114e-02 5.912965559863671672e+00 5.000000000000000000e+00 2.957262585186004045e-01 2.972163179131309119e-01 1.331860808541450566e-04 4.438273465307415657e-05 1.808239532134239628e-06
2.179999999999999993e-02 5.967715240973520352e+00 5.000000000000000000e+00 2.958331673336684897e-01 2.973235379876864037e-01 1.348428022256158870e-04 4.364614696014349892e-05 1.707313441692995024e-06
2.199999999999999872e-02 6.022464922083368144e+00 5.000000000000000000e+00 2.959110724747821553e-01 2.974016698370103851e-01 1.387268755329415699e-04 4.314366407523984943e-05 1.735182633323108049e-06
2.220000000000000098e-02 6.077214603193218601e+00 5.000000000000000000e+00 2.959940002625187638e-01 2.974848388685788492e-01 1.351042787913518878e-04 4.250073257435674331e-05 1.698609732186058697e-06
2.239999999999999977e-02 6.131964284303066393e+00 5.000000000000000000e+00 2.960735215376113505e-01 2.975645913818488197e-01 1.331973393771262743e-04 4.193531511759233639e-05 1.722400298262724461e-06
2.259999999999999856e-02 6.186713965412915073e+00 5.000000000000000000e+00 2.961580916987774925e-01 2.976494073477161106e-01 1.391517067025703339e-04 4.144763535275106721e-05 1.625551450728425901e-06
2.280000000000000082e-02 6.241463646522764641e+00 5.000000000000000000e+00 2.962448972335340880e-01 2.977364650865971796e-01 1.405871750046593246e-04 4.076376510109142579e-05 1.581945912652513890e-06
2.299999999999999961e-02 6.296213327632613321e+00 5.000000000000000000e+00 2.963318672066374559e-01 2.978236876377604037e-01 1.397133738788659590e-04 4.010086152630662639e-05 1.598446952696309447e-06
2.319999999999999840e-02 6.350963008742461113e+00 5.000000000000000000e+00 2.964140802361407423e-01 2.979061393447348660e-01 1.314576564936122377e-04 3.960355909389862606e-05 1.507038003141647026e-06
2.340000000000000066e-02 6.405712689852311570e+00 5.000000000000000000e+00 2.964885498438460387e-01 2.979808250425401983e-01 1.360701745153967794e-04 3.906742196947513306e-05 1.632893801072482439e-06
2.359999999999999945e-02 6.460462370962159362e+00 5.000000000000000000e+00 2.965758016094499072e-01 2.980683298894357680e-01 1.402039308129901204e-04 3.850692368458733401e-05 1.585560723427977208e-06
2.380000000000000171e-02 6.515212052072008930e+00 5.000000000000000000e+00 2.966400029251394233e-01 2.981327173550133991e-01 1.440544045758292591e-04 3.803572947990563048e-05 1.592842845151192745e-06
2.400000000000000050e-02 6.569961733181856722e+00 5.000000000000000000e+00 2.967272220530934312e-01 2.982201893074044596e-01 1.343833820325753242e-04 3.749169560325529144e-05 1.537077553021080811e-06
2.500000000000000139e-02 6.843710138731101900e+00 5.000000000000000000e+00 2.971149022966904640e-01 2.986089919065826326e-01 1.430805653099808392e-04 3.503675194456282361e-05 1.467204877004840918e-06
2.599999999999999881e-02 7.117458544280344412e+00 5.000000000000000000e+00 2.974679374714535030e-01 2.989630472941867678e-01 1.343839996086769375e-04 3.295285280613715598e-05 1.238917380356959858e-06
2.699999999999999969e-02 7.391206949829589590e+00 5.000000000000000000e+00 2.978052699286897753e-01 2.993013528999167172e-01 1.337224385864495930e-04 3.105342530089601829e-05 1.176864338767228604e-06
2.800000000000000058e-02 7.664955355378833879e+00 5.000000000000000000e+00 2.981467016546761051e-01 2.996437679376530161e-01 1.328720459743260420e-04 2.921946248880250677e-05 1.182108229705015350e-06
2.900000000000000147e-02 7.938703760928077280e+00 5.000000000000000000e+00 2.984708486893994928e-01 2.999688469453616890e-01 1.380293527009053903e-04 2.756147157479809043e-05 1.111993266795091440e-06
2.999999999999999889e-02 8.212452166477321569e+00 5.000000000000000000e+00 2.987641914537765286e-01 3.002630318302482726e-01 1.353766749263987451e-04 2.611978968884486884e-05 1.056295458042773884e-06
3.099999999999999978e-02 8.486200572026564970e+00 5.000000000000000000e+00 2.990517564920854299e-01 3.005514211966494598e-01 1.365476041566249753e-04 2.478060310006357256e-05 9.850068763798858601e-07
3.200000000000000067e-02 8.759948977575810147e+00 5.000000000000000000e+00 2.993195475676981299e-01 3.008199788712515588e-01 1.261754643379389934e-04 2.351624700535904412e-05 9.618503687878357321e-07
3.300000000000000155e-02 9.033697383125053548e+00 5.000000000000000000e+00 2.995955602568896592e-01 3.010967805714976353e-01 1.402835272980664557e-04 2.236785999027960948e-05 9.536760714652245766e-07
3.400000000000000244e-02 9.307445788674298726e+00 5.000000000000000000e+00 2.998514693136268283e-01 3.013534202386541350e-01 1.301951482958016600e-04 2.133200662319976939e-05 8.726534856628919663e-07
3.500000000000000333e-02 9.581194194223542127e+00 5.000000000000000000e+00 3.001239471370750755e-01 3.016266749067977870e-01 1.381518650773785591e-04 2.018743276954156895e-05 8.628963273171861461e-07
3.599999999999999728e-02 9.854942599772783751e+00 5.000000000000000000e+00 3.003511019329866971e-01 3.018544765294312593e-01 1.375007372262627384e-04 1.929880667542738102e-05 7.481545449874691620e-07
3.699999999999999817e-02 1.012869100532203070e+01 5.000000000000000000e+00 3.005818744138782916e-01 3.020859053980570197e-01 1.274040106774296862e-04 1.836739421928239993e-05 6.591359527061670716e-07
3.799999999999999906e-02 1.040243941087127411e+01 5.000000000000000000e+00 3.008244695463464513e-01 3.023291896996028183e-01 1.284744831742743300e-04 1.756300377147774314e-05 7.044479724311357867e-07
3.899999999999999994e-02 1.067618781642051751e+01 5.000000000000000000e+00 3.010447273107970112e-01 3.025500724170273048e-01 1.439261254828078779e-04 1.682256277665948477e-05 7.110054635512652069e-07
4.000000000000000083e-02 1.094993622196976091e+01 5.000000000000000000e+00 3.012678903721340284e-01 3.027738680257736625e-01 1.281878089661875602e-04 1.602465757982628533e-05 6.621033819522550480e-07
5.000000000000000104e-03 1.368742027746220113e+00 5.500000000000000000e+00 2.789429794584391553e-01 2.803821403862584161e-01 1.776285444339584609e-04 5.317794133796136533e-04 1.903948880494206076e-05
6.000000000000000125e-03 1.642490433295464181e+00 5.500000000000000000e+00 2.828629411980261299e-01 2.843143520465729046e-01 1.607453494225381926e-04 3.887036512250714357e-04 1.413421805918152646e-05
7.000000000000000146e-03 1.916238838844708470e+00 5.500000000000000000e+00 2.856901720587581850e-01 2.871502810879062451e-01 1.620862104285689445e-04 2.962608281386172647e-04 1.129808647700054067e-05
8.000000000000000167e-03 2.189987244393952537e+00 5.500000000000000000e+00 2.878634997352564895e-01 2.893302172067878653e-01 1.455337236071500200e-04 2.353100349893932951e-04 8.629420500569682335e-06
8.999999999999999320e-03 2.463735649943195938e+00 5.500000000000000000e+00 2.895878846369545623e-01 2.910597971663916872e-01 1.549947036209120370e-04 1.927837965516910625e-04 7.093981310355439946e-06
1.000000000000000021e-02 2.737484055492440227e+00 5.500000000000000000e+00 2.910214676965729441e-01 2.924976667400519537e-01 1.424371264115006301e-04 1.613131150811359239e-04 6.092780878886327457e-06
1.099999999999999936e-02 3.011232461041684072e+00 5.500000000000000000e+00 2.922525608191069435e-01 2.937324173373211389e-01 1.504911413454289792e-04 1.371915140122193931e-04 5.206385354960494550e-06
1.200000000000000025e-02 3.284980866590928361e+00 5.500000000000000000e+00 2.933108589800667576e-01 2.947938422687441662e-01 1.375946270300448815e-04 1.187035486139465266e-04 4.402852220432679380e-06
1.299999999999999940e-02 3.558729272140172206e+00 5.500000000000000000e+00 2.942557358972919812e-01 2.957414972488880966e-01 1.356032093094393918e-04 1.043078028261852538e-04 3.917147880243689883e-06
1.400000000000000029e-02 3.832477677689416939e+00 5.500000000000000000e+00 2.951001983059174938e-01 2.965884316425759781e-01 1.356816752887122005e-04 9.215520563734807961e-05 3.324826701241912290e-06
1.499999999999999944e-02 4.106226083238660785e+00 5.500000000000000000e+00 2.958508229821012470e-01 2.973412450215009994e-01 1.363257496342427217e-04 8.232774980245042033e-05 3.234693358512472265e-06
1.600000000000000033e-02 4.379974488787905074e+00 5.500000000000000000e+00 2.965269532761691251e-01 2.980193398902925006e-01 1.329928059245303620e-04 7.447273438714738171e-05 2.925639179924745174e-06
1.700000000000000122e-02 4.653722894337149363e+00 5.500000000000000000e+00 2.971507098753305987e-01 2.986449030387641757e-01 1.450999052693928556e-04 6.764039876633083789e-05 2.611328792982595207e-06
1.799999999999999864e-02 4.927471299886391876e+00 5.500000000000000000e+00 2.977278468310010084e-01 2.992237065893875170e-01 1.361360095721127141e-04 6.169830673026033621e-05 2.210790449119072556e-06
1.899999999999999953e-02 5.201219705435637053e+00 5.500000000000000000e+00 2.982753560393985315e-01 2.997727924011094336e-01 1.365044360059794958e-04 5.655738204286725907e-05 2.236261177091629665e-06
2.000000000000000042e-02 5.474968110984880454e+00 5.500000000000000000e+00 2.987806116437461412e-01 3.002794991236807376e-01 1.345422300629537141e-04 5.224276276879125016e-05 2.070845925424821519e-06
2.019999999999999921e-02 5.529717792094730022e+00 5.500000000000000000e+00 2.988791027118923305e-01 3.003782726285819660e-01 1.380993259916126446e-04 5.139882159022233989e-05 1.967195807874539200e-06
2.040000000000000147e-02 5.584467473204578702e+00 5.500000000000000000e+00 2.989772495568196464e-01 3.004767007879253771e-01 1.399433187360721613e-04 5.056664298182784556e-05 1.914297171564835918e-06
2.060000000000000026e-02 5.639217154314427383e+00 5.500000000000000000e+00 2.990749022264909684e-01 3.005746332405407895e-01 1.303451428192769937e-04 4.983807722892757112e-05 1.992781196086983274e-06
2.079999999999999905e-02 5.693966835424275175e+00 5.500000000000000000e+00 2.991562856916589741e-01 3.006562497464229100e-01 1.354376113370978584e-04 4.899336090429978242e-05 1.888373750744792959e-06
2.100000000000000130e-02 5.748716516534125631e+00 5.500000000000000000e+00 2.992598080288631501e-01 3.007600683772804206e-01 1.436924789860336222e-04 4.829412516394926191e-05 1.913827337912665884e-06
2.120000000000000009e-02 5.803466197643973423e+00 5.500000000000000000e+00 2.993376230659412496e-01 3.008381060671150853e-01 1.306956646633528204e-04 4.755979971224494216e-05 1.928636051738194784e-06
2.139999999999999888e-02 5.858215878753822103e+00 5.500000000000000000e+00 2.994400062572274424e-01 3.009407820360937569e-01 1.340161913409307424e-04 4.684265023773230682e-05 1.891339701074438865e-06
2.160000000000000114e-02 5.912965559863671672e+00 5.500000000000000000e+00 2.995241783151617043e-01 3.010251946994147443e-01 1.274534608786426779e-04 4.619099161523732017e-05 1.731737384566966328e-06
2.179999999999999993e-02 5.967715240973520352e+00 5.500000000000000000e+00 2.996067370145933384e-01 3.011079892681576275e-01 1.346899548568122819e-04 4.556920160397436302e-05 1.722826720757087778e-06
2.199999999999999872e-02 6.022464922083368144e+00 5.500000000000000000e+00 2.997024830570405585e-01 3.012040087346543049e-01 1.420683028115475610e-04 4.479823316359447067e-05 1.792654595794291535e-06
2.220000000000000098e-02 6.077214603193218601e+00 5.500000000000000000e+00 2.997836314301560723e-01 3.012853887719297852e-01 1.330845198857605013e-04 4.430607614671267289e-05 1.811672623304030256e-06
2.239999999999999977e-02 6.131964284303066393e+00 5.500000000000000000e+00 2.998728326599096605e-01 3.013748445336099646e-01 1.295083059874015618e-04 4.360490363463584575e-05 1.664752599106865521e-06
2.259999999999999856e-02 6.186713965412915073e+00 5.500000000000000000e+00 2.999580875771916122e-01 3.014603425989557106e-01 1.348715371651628585e-04 4.304797911689857090e-05 1.810439247758506171e-06
2.280000000000000082e-02 6.241463646522764641e+00 5.500000000000000000e+00 3.000348329539349601e-01 3.015373067547797992e-01 1.446871201090214757e-04 4.228299528721694064e-05 1.621439576896739424e-06
2.299999999999999961e-02 6.296213327632613321e+00 5.500000000000000000e+00 3.001233643743851931e-01 3.016260904918269814e-01 1.339828284394717730e-04 4.168771539065244743e-05 1.669889849486994408e-06
2.319999999999999840e-02 6.350963008742461113e+00 5.500000000000000000e+00 3.002047566599277406e-01 3.017077146283920763e-01 1.340264198809931544e-04 4.118229082799947967e-05 1.667764884409467196e-06
2.340000000000000066e-02 6.405712689852311570e+00 5.500000000000000000e+00 3.002777990888070847e-01 3.017809650348468042e-01 1.378935514218336664e-04 4.076063887680823021e-05 1.601084643971630960e-06
2.359999999999999945e-02 6.460462370962159362e+00 5.500000000000000000e+00 3.003676762081268214e-01 3.018710979798525096e-01 1.329091482219175795e-04 3.999701876597214423e-05 1.593166415011039046e-06
2.380000000000000171e-02 6.515212052072008930e+00 5.500000000000000000e+00 3.004340210517178478e-01 3.019376315650945664e-01 1.432831971205638397e-04 3.949899283488234150e-05 1.599816517635081805e-06
2.400000000000000050e-02 6.569961733181856722e+00 5.500000000000000000e+00 3.005186669424808055e-01 3.020225182074872117e-01 1.374320442211142868e-04 3.902736661892405949e-05 1.555465768641848631e-06
2.500000000000000139e-02 6.843710138731101900e+00 5.500000000000000000e+00 3.009014215879066145e-01 3.024063601483945041e-01 1.408913086706312134e-04 3.657398659582503271e-05 1.464006447337329674e-06
2.599999999999999881e-02 7.117458544280344412e+00 5.500000000000000000e+00 3.012586770196741259e-01 3.027646285634358336e-01 1.337407052996739739e-04 3.430137907733593004e-05 1.388244218791813172e-06
2.699999999999999969e-02 7.391206949829589590e+00 5.500000000000000000e+00 3.016051781136582788e-01 3.031121103669316419e-01 1.424694023888934942e-04 3.234956942476963646e-05 1.283765524957288661e-06
2.800000000000000058e-02 7.664955355378833879e+00 5.500000000000000000e+00 3.019363171014588509e-01 3.034441850135104479e-01 1.309891406410408079e-04 3.048196902886782380e-05 1.182692914690850918e-06
2.900000000000000147e-02 7.938703760928077280e+00 5.500000000000000000e+00 3.022478363301164817e-01 3.037565829868006384e-01 1.411079097611703584e-04 2.878642418869236248e-05 1.138827133179429388e-06
2.999999999999999889e-02 8.212452166477321569e+00 5.500000000000000000e+00 3.025517736403058877e-01 3.040613763640137024e-01 1.238700483542587395e-04 2.718555044565964886e-05 1.085011667099581704e-06
3.099999999999999978e-02 8.486200572026564970e+00 5.500000000000000000e+00 3.028490406636729082e-01 3.043594793267549448e-01 1.378774508489686267e-04 2.568030239214859817e-05 1.045536321635179551e-06
3.200000000000000067e-02 8.759948977575810147e+00 5.500000000000000000e+00 3.031166227413317760e-01 3.046278128349865777e-01 1.225419123923033834e-04 2.446310352128475807e-05 9.791019287452080247e-07
3.300000000000000155e-02 9.033697383125053548e+00 5.500000000000000000e+00 3.033894033547963054e-01 3.049013583707250175e-01 1.337264316967605329e-04 2.318492474524340340e-05 9.049516224575665309e-07
3.400000000000000244e-02 9.307445788674298726e+00 5.500000000000000000e+00 3.036364710693173485e-01 3.051491180081215004e-01 1.301405635203295994e-04 2.223040896008787978e-05 8.645533559360776464e-07
3.500000000000000333e-02 9.581194194223542127e+00 5.500000000000000000e+00 3.039073488901179454e-01 3.054207534014946601e-01 1.392625203021273874e-04 2.105157921039900243e-05 8.899158200474044586e-07
3.599999999999999728e-02 9.854942599772783751e+00 5.500000000000000000e+00 3.041415730814583385e-01 3.056556318438206632e-01 1.275196547927572976e-04 2.011323825555721252e-05 8.274678175019533719e-07
3.699999999999999817e-02 1.012869100532203070e+01 5.500000000000000000e+00 3.043833877260417875e-01 3.058981210805546413e-01 1.340155509168776795e-04 1.909104006379582812e-05 7.731822555064437187e-07
3.799999999999999906e-02 1.040243941087127411e+01 5.500000000000000000e+00 3.046061152344011203e-01 3.061214692169642038e-01 1.261932622135196447e-04 1.828062758514654808e-05 7.261783513052766650e-07
3.899999999999999994e-02 1.067618781642051751e+01 5.500000000000000000e+00 3.048301820663031347e-01 3.063461596535170806e-01 1.381842903505807268e-04 1.747821258068822200e-05 7.187718523629537948e-07
4.000000000000000083e-02 1.094993622196976091e+01 5.500000000000000000e+00 3.050424087555300146e-01 3.065589763566166082e-01 1.358452562941879103e-04 1.676430941133487542e-05 7.136713643224430318e-07
5.000000000000000104e-03 1.368742027746220113e+00 6.000000000000000000e+00 2.823792717575362432e-01 2.838291829997611204e-01 1.882511265513837765e-04 5.587529958787951527e-04 2.049181334810494545e-05
6.000000000000000125e-03 1.642490433295464181e+00 6.000000000000000000e+00 2.863692606938134100e-01 2.878314419051861139e-01 1.599263832672911544e-04 4.066653025071904773e-04 1.418602874553448434e-05
7.000000000000000146e-03 1.916238838844708470e+00 6.000000000000000000e+00 2.892644264706800139e-01 2.907353677644303747e-01 1.552971236092245142e-04 3.093836328873377406e-04 1.164453356771749574e-05
8.000000000000000167e-03 2.189987244393952537e+00 6.000000000000000000e+00 2.914623904428214063e-01 2.929399019261311743e-01 1.477077011635647774e-04 2.452411151067345743e-04 8.632834995820880546e-06
8.999999999999999320e-03 2.463735649943195938e+00 6.000000000000000000e+00 2.931911802446756088e-01 2.946738107319051836e-01 1.457355862455614272e-04 2.009136346931299406e-04 7.531888488293393157e-06
1.000000000000000021e-02 2.737484055492440227e+00 6.000000000000000000e+00 2.946450026731742833e-01 2.961319047682116623e-01 1.475794660489920189e-04 1.677746494412580246e-04 6.340848544411953035e-06
1.099999999999999936e-02 3.011232461041684072e+00 6.000000000000000000e+00 2.958954450236119249e-01 2.973859969061720676e-01 1.429056422265352459e-04 1.430555097818927296e-04 5.371533375522938440e-06
1.200000000000000025e-02 3.284980866590928361e+00 6.000000000000000000e+00 2.969571173422337895e-01 2.984507504195821337e-01 1.379439297958930197e-04 1.233511574342348435e-04 4.561910708775954798e-06
1.299999999999999940e-02 3.558729272140172206e+00 6.000000000000000000e+00 2.978791119515883934e-01 2.993754077094950006e-01 1.424794303655820818e-04 1.086717831411482477e-04 4.404062057831786997e-06
1.400000000000000029e-02 3.832477677689416939e+00 6.000000000000000000e+00 2.987168737258888984e-01 3.002155783378547826e-01 1.406606643013017367e-04 9.619799503225824947e-05 3.634846357333767655e-06
